,,,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_mean,subtrait_score_std,subtrait_score_std,subtrait_score_std,subtrait_score_std,subtrait_score_std,subtrait_score_std,subtrait_score_std,subtrait_score_std
base_model,conscientiousness,prudence,0.0,0.2,0.0,0.16666666666666666,0.0,0.075,0.0,0.20833333333333334,3.65,3.358366666666667,3.5833333333333335,3.230566666666667,3.4583333333333335,3.0694333333333335,3.691666666666667,3.5694,0.6317736390784936,0.7743401855699508,0.6274377745398664,0.7723156261767475,0.5417219246792221,0.5727524399522576,0.5786552981032737,1.0102939346956203
base_model,emotionality,anxiety,0.0,0.21666666666666667,0.0,0.225,0.0,0.16666666666666666,0.0,0.125,2.925,3.0250333333333335,2.8583333333333334,3.143724137931035,2.725,2.7528,2.8833333333333333,2.8361333333333336,0.751865496041633,0.9425962855174341,0.7091864369112334,0.6939609857576249,0.8076946760101693,0.8116734267697434,0.7952806198869781,0.9965330498986122
base_model,emotionality,dependence,0.0,0.16666666666666666,0.0,0.24166666666666667,0.0,0.075,0.0,0.15,3.2666666666666666,3.3055333333333334,2.908333333333333,3.0611,2.975,3.158333333333333,2.7583333333333333,2.766633333333333,0.6329097191888255,0.8675334728048144,0.5998682805608149,0.8554088496152001,0.6865392974160706,0.721606222416274,0.7641857660657331,0.9797955269915473
base_model,emotionality,fearfulness,0.0,0.20833333333333334,0.0,0.26666666666666666,0.0,0.1,0.0,0.19166666666666668,2.8583333333333334,2.5361333333333334,2.975,2.819366666666667,2.775,2.8222,2.6083333333333334,2.7916666666666665,0.9184022232541476,0.9151366482976578,0.7262029259478181,1.0339353839389187,0.8235488805290733,0.7770401134632846,0.7533927094899735,0.8046101790493859
base_model,emotionality,sentimentality,0.0,0.19166666666666668,0.0,0.16666666666666666,0.0,0.09166666666666666,0.0,0.18333333333333332,2.6166666666666667,3.0027666666666666,2.466666666666667,3.0861,2.5416666666666665,3.0722,2.425,2.3222666666666667,0.582552844033873,0.6074267194816425,0.718395402284138,0.9224175638337364,0.7880665267442291,0.6169214670861473,0.6635523522209313,0.8033906566088733
base_model,extraversion,liveliness,0.0,0.23333333333333334,0.0,0.25833333333333336,0.0,0.11666666666666667,0.0,0.125,3.1166666666666667,3.275,3.1333333333333333,3.1027666666666667,3.1083333333333334,2.894433333333333,3.1083333333333334,2.9166666666666665,0.756390399715391,0.7734129913393063,0.7123701736932956,0.7819271808115856,0.7122188898972259,0.9276717494419261,0.4986331892997741,0.8203190856604828
base_model,extraversion,sociability,0.0,0.13333333333333333,0.0,0.275,0.0,0.1,0.0,0.16666666666666666,2.558333333333333,3.005533333333333,2.841666666666667,3.2139333333333338,2.4833333333333334,2.9028,2.45,2.9694333333333334,0.5969871675010441,1.0090618973302272,0.644884824431161,0.8952477573981612,0.5758551861382327,0.7016826770772845,0.6835505682174107,0.9919527478781376
base_model,extraversion,social boldness,0.0,0.21666666666666667,0.0,0.25,0.0,0.2,0.0,0.25833333333333336,3.35,3.0861,3.1333333333333333,3.0556,3.25,3.2194999999999996,3.091666666666667,2.8832666666666666,0.7673285498717455,0.7493367343052856,0.59716764430292,0.7669573382012129,0.7656414934887765,0.9452499669399623,0.7085783889827104,0.9037720163134418
base_model,extraversion,social self-esteem,0.0,0.16666666666666666,0.0,0.18333333333333332,0.0,0.10833333333333334,0.0,0.14166666666666666,3.325,3.0889,3.183333333333333,2.9082999999999997,3.058333333333333,3.1777333333333333,3.3,3.272266666666667,0.6700167265024832,0.7185211032823384,0.7541075260992562,0.9957921175523083,0.7590923951455554,0.7761012168851269,0.5508613944197477,0.9007045875441008
base_model,honest-humility,fairness,0.0,0.1,0.0,0.1,0.0,0.075,0.0,0.10833333333333334,3.7416666666666667,3.7416666666666667,3.675,3.7417000000000002,3.7416666666666667,3.558333333333333,3.7666666666666666,3.6194333333333333,0.7116134330947663,0.7796766055201365,0.6983663202370081,0.7537706204647818,0.7265985152055091,0.6816442763936552,0.5040069329937308,0.71609076111965
base_model,honest-humility,greed-avoidance,0.0,0.24166666666666667,0.0,0.21666666666666667,0.0,0.18333333333333332,0.0,0.15833333333333333,3.308333333333333,2.733366666666667,3.2666666666666666,3.0,3.3916666666666666,3.1556,3.4583333333333335,3.1361333333333334,0.7842285175993614,0.5930401209509112,0.7159913953120663,0.6000830402306117,0.8112446092837562,0.6567303860794016,0.6055893870826391,0.8299905164947757
base_model,honest-humility,modesty,0.0,0.15,0.0,0.09166666666666666,0.0,0.075,0.0,0.075,3.058333333333333,2.5972333333333335,2.8833333333333333,2.8500333333333336,3.058333333333333,2.9082999999999997,2.7916666666666665,2.8055666666666665,0.8373895535339667,0.6651846869975978,0.7243705154671614,0.7065829127877903,0.7590923951455554,0.7315053043859816,0.6762068818981635,0.8339832828612059
base_model,honest-humility,sincerity,0.0,0.14166666666666666,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.18333333333333332,3.175,3.0583,3.0416666666666665,3.2111,3.1083333333333334,3.2361,3.0416666666666665,3.3194333333333335,0.6602964329074819,0.8052838073280919,0.6265784665248588,0.8007442378704692,0.5749187848691346,0.8194377950766001,0.6730121858472182,0.7188734809472355
base_model,openness to experience,aesthetic appreciation,0.0,0.18333333333333332,0.0,0.15,0.0,0.125,0.0,0.2,3.2666666666666666,3.2249666666666665,3.075,3.291633333333333,3.1083333333333334,3.272266666666667,3.0833333333333335,3.3971999999999998,0.6693194347597614,0.8065127779022105,0.6504308916615096,0.6401508703279323,0.655491830788062,0.8046729870524759,0.6376591529981349,0.7901626807619841
base_model,openness to experience,creativity,0.0,0.15,0.0,0.15,0.0,0.041666666666666664,0.0,0.15,3.0833333333333335,3.0,2.975,2.830566666666667,3.1166666666666667,2.8139,3.0,2.7889,0.7111590022187595,0.863291416015193,0.5584384015053605,0.7595709625350595,0.9951029519891251,0.7187434125635157,0.7191949522280763,1.0240404204710967
base_model,openness to experience,inquisitiveness,0.0,0.18333333333333332,0.0,0.2,0.0,0.14166666666666666,0.0,0.23333333333333334,3.283333333333333,2.9583,3.0416666666666665,2.9250333333333334,3.033333333333333,2.6138666666666666,3.2916666666666665,2.5417,0.7506701986401463,0.7991614635526328,0.7043073551899857,0.9108143564711874,0.7093383674525366,0.9016731854354622,0.745918010347598,1.1061548544706412
base_model,openness to experience,unconventionality,0.0,0.19166666666666668,0.0,0.11666666666666667,0.0,0.06666666666666667,0.0,0.14166666666666666,3.283333333333333,3.133366666666667,3.341666666666667,3.2443999999999997,3.525,3.3639,3.2333333333333334,3.0750333333333333,0.6523608760829224,0.7862043466635397,0.6515344399467933,0.9701296251816931,0.6171053115289492,0.6963512961043491,0.6260623155792925,0.5994199197806869
