persona_uuid,agreeableness_option,conscientiousness_option,emotionality_option,extraversion_option,honesty_humility_option,openness_option
1c82bc7a-768c-43ef-8f5a-8a77d6b79e22,0.003355704697986577,0.7986577181208053,0.020134228187919462,0.0,0.15436241610738255,0.02348993288590604
1cbe9118-e66a-489e-a64b-9a1e5304985b,0.07420494699646643,0.47703180212014135,0.02120141342756184,0.053003533568904596,0.28975265017667845,0.08480565371024736
1ce3c3ed-adf1-40d8-8fc9-d04098dd802f,0.0,0.7346938775510204,0.0,0.05782312925170068,0.19387755102040816,0.013605442176870748
1cf54ab8-97ec-4e84-9842-9bc2a212974a,0.024475524475524476,0.7727272727272727,0.013986013986013986,0.0,0.16433566433566432,0.024475524475524476
1da3d70a-83bc-4127-ba58-a7e7db137af0,0.00684931506849315,0.6575342465753424,0.0,0.08561643835616438,0.22945205479452055,0.02054794520547945
1e5e8019-7abc-41cb-8f9b-98251884cb01,0.013513513513513514,0.7331081081081081,0.0,0.0033783783783783786,0.22972972972972974,0.02027027027027027
1ec03f25-9b40-44f9-8b0a-c9814a4bbdec,0.3686131386861314,0.17883211678832117,0.032846715328467155,0.06204379562043796,0.19343065693430658,0.16423357664233576
1ec088da-71f9-4a95-9465-2d5b14f65798,0.04152249134948097,0.7577854671280276,0.020761245674740483,0.0034602076124567475,0.1522491349480969,0.02422145328719723
1f29ab95-8460-4c0a-aed1-c01d0455d8a2,0.06206896551724138,0.6896551724137931,0.017241379310344827,0.0,0.2,0.03103448275862069
1f2efe15-afff-4382-8a01-5a574572e250,0.034482758620689655,0.7379310344827587,0.034482758620689655,0.0,0.15517241379310345,0.03793103448275862
200caccb-eb54-46c8-ac48-ccca0a38ba4f,0.4657039711191336,0.23826714801444043,0.05776173285198556,0.018050541516245487,0.17328519855595667,0.04693140794223827
20d1ce4c-a725-4b80-9fa1-1651b4de9e1e,0.0,0.7594501718213058,0.0,0.037800687285223365,0.18556701030927836,0.01718213058419244
2119b84e-186c-4153-bc6f-24f5434546c1,0.16312056737588654,0.36879432624113473,0.028368794326241134,0.028368794326241134,0.2624113475177305,0.14893617021276595
23356d79-02b3-4953-abc8-d1ddda3aba65,0.315018315018315,0.3443223443223443,0.014652014652014652,0.014652014652014652,0.2490842490842491,0.06227106227106227
234a2e7e-5bec-46ca-a1f3-c9b2156a434c,0.010452961672473868,0.6236933797909407,0.0,0.0975609756097561,0.24041811846689895,0.027874564459930314
23feee3f-1740-4326-9442-cbd07913b2b3,0.017241379310344827,0.8172413793103448,0.034482758620689655,0.0,0.11724137931034483,0.013793103448275862
251d8008-4e4a-42bb-9927-8c2e3642abe3,0.006779661016949152,0.8271186440677966,0.0,0.003389830508474576,0.13559322033898305,0.02711864406779661
2554aa98-24dd-48b4-af97-f7b0979266e1,0.0,0.8466666666666667,0.0,0.006666666666666667,0.13333333333333333,0.013333333333333334
25c1947d-9aff-4d15-93e3-7d7b45687f76,0.048109965635738834,0.7457044673539519,0.044673539518900345,0.0,0.15463917525773196,0.006872852233676976
27182fcd-a003-48f2-87bd-e7c53ff5cd49,0.35507246376811596,0.29347826086956524,0.018115942028985508,0.021739130434782608,0.21739130434782608,0.09420289855072464
27c8e088-977a-445d-b3ca-eeb8dc30e5b1,0.11913357400722022,0.5090252707581228,0.039711191335740074,0.0036101083032490976,0.23465703971119134,0.09386281588447654
27ecc060-f4e3-4444-828c-1a7df507b243,0.010273972602739725,0.6404109589041096,0.003424657534246575,0.06506849315068493,0.2534246575342466,0.0273972602739726
2820c2bc-4bff-4f48-9987-e2cf78a83779,0.041237113402061855,0.7800687285223368,0.006872852233676976,0.0,0.14432989690721648,0.027491408934707903
2887f4b7-071a-4f19-96e5-59fc1c23a3de,0.003389830508474576,0.6915254237288135,0.0,0.023728813559322035,0.25084745762711863,0.030508474576271188
2893d008-fd5d-43b7-b27d-b11f2433226b,0.1791044776119403,0.20149253731343283,0.022388059701492536,0.22388059701492538,0.2126865671641791,0.16044776119402984
293b9c6b-923d-4fbd-a8ff-820fc17dd25f,0.18315018315018314,0.4139194139194139,0.018315018315018316,0.0,0.25274725274725274,0.13186813186813187
29b66443-b2b7-4713-a332-5dc28e45e832,0.010169491525423728,0.7593220338983051,0.003389830508474576,0.006779661016949152,0.18305084745762712,0.03728813559322034
2a46269c-ccb6-4a7f-a7db-e2a4b01efedb,0.03260869565217391,0.4384057971014493,0.036231884057971016,0.13405797101449277,0.27898550724637683,0.07971014492753623
2a6971ec-4efd-4502-92d7-3a102f18b009,0.24087591240875914,0.39416058394160586,0.021897810218978103,0.025547445255474453,0.25547445255474455,0.06204379562043796
2b7f820b-2dc5-47f4-a7e6-ed5486d28821,0.09621993127147767,0.5189003436426117,0.006872852233676976,0.010309278350515464,0.32646048109965636,0.041237113402061855
2bc28caa-91cb-478f-b5f5-18066abe4c67,0.14035087719298245,0.5298245614035088,0.010526315789473684,0.014035087719298246,0.24561403508771928,0.05964912280701754
2bc49712-c49f-4a40-af2f-6666b2d1dab8,0.5251798561151079,0.14028776978417265,0.03597122302158273,0.04316546762589928,0.16906474820143885,0.08633093525179857
2c0de2b9-19c0-4406-80dc-292a85b319b5,0.296028880866426,0.2996389891696751,0.02888086642599278,0.05054151624548736,0.2490974729241877,0.07581227436823104
2c514e71-fa92-4000-a7dc-800e9b93f40b,0.11827956989247312,0.5734767025089605,0.014336917562724014,0.010752688172043012,0.24014336917562723,0.043010752688172046
2d9e06a3-7f2c-491f-94e1-95dc74d551c1,0.03460207612456748,0.7854671280276817,0.01730103806228374,0.0,0.14186851211072665,0.020761245674740483
2e092b92-e97d-464c-9683-335ac488fcba,0.04878048780487805,0.6689895470383276,0.006968641114982578,0.006968641114982578,0.2229965156794425,0.04529616724738676
2f0d2631-95e0-4a45-a429-38abfd159698,0.020477815699658702,0.7235494880546075,0.006825938566552901,0.0,0.21843003412969283,0.030716723549488054
2f8ef481-7495-4f3f-beca-11cbb028e4b7,0.38028169014084506,0.2640845070422535,0.04225352112676056,0.028169014084507043,0.2147887323943662,0.07042253521126761
2fb184ff-696b-498b-b129-15833ca60159,0.0851063829787234,0.46808510638297873,0.010638297872340425,0.06382978723404255,0.2978723404255319,0.07446808510638298
2ffb33fc-11cd-4c52-b19c-f75bac9a3059,0.17421602787456447,0.5923344947735192,0.013937282229965157,0.003484320557491289,0.18118466898954705,0.03484320557491289
3005f7be-ecd3-488f-84c1-e8c1d5d24684,0.0,0.87,0.0,0.0033333333333333335,0.11666666666666667,0.01
315bb442-474a-40c5-aba8-c8c34107f4dc,0.11152416356877323,0.4944237918215613,0.03345724907063197,0.007434944237918215,0.2788104089219331,0.07434944237918216
318adc41-c70a-4e67-ba63-f15467e24662,0.07042253521126761,0.6971830985915493,0.035211267605633804,0.0,0.16549295774647887,0.03169014084507042
322dc197-3246-48b0-9d87-6954f9fdeffd,0.0034129692832764505,0.7679180887372014,0.0,0.010238907849829351,0.18771331058020477,0.030716723549488054
32952431-5270-4079-bf76-d081ff53e9f2,0.0456140350877193,0.48771929824561405,0.014035087719298246,0.08421052631578947,0.2982456140350877,0.07017543859649122
3365ff61-4ec6-4899-8a85-313b009625df,0.27402135231316727,0.40213523131672596,0.014234875444839857,0.02491103202846975,0.2206405693950178,0.06405693950177936
35a55870-b954-4646-b473-1f3e8e92de54,0.039711191335740074,0.592057761732852,0.021660649819494584,0.04693140794223827,0.26714801444043323,0.032490974729241874
368e7d5e-0c68-43f6-af77-bb5110162265,0.2,0.41923076923076924,0.1076923076923077,0.0,0.23076923076923078,0.04230769230769231
36eee2cc-02c2-4836-a9b1-56f61f87c0c2,0.053003533568904596,0.7137809187279152,0.0035335689045936395,0.01060070671378092,0.17314487632508835,0.045936395759717315
375f6549-0a89-4607-97eb-3cad420b8153,0.031141868512110725,0.6401384083044983,0.0034602076124567475,0.01384083044982699,0.2768166089965398,0.03460207612456748
378173cf-9fac-453d-bb68-c65ffe9fb984,0.0033783783783783786,0.8581081081081081,0.0,0.013513513513513514,0.11824324324324324,0.006756756756756757
378b5050-661c-4102-bc38-ee9cc0492d4d,0.0,0.8422818791946308,0.0,0.010067114093959731,0.14093959731543623,0.006711409395973154
37c66c48-aa2b-42b6-b053-9a141808164b,0.03806228373702422,0.8131487889273357,0.010380622837370242,0.0,0.12802768166089964,0.010380622837370242
38e06382-816c-4ee7-bedc-c6a18f626cfc,0.25572519083969464,0.366412213740458,0.10687022900763359,0.019083969465648856,0.20229007633587787,0.04961832061068702
39c6c4c9-fcf5-4724-a85a-0604d1871a92,0.04436860068259386,0.7610921501706485,0.0,0.0034129692832764505,0.16040955631399317,0.030716723549488054
3a051c05-7ee9-45bb-b52a-418d32ba8be0,0.09574468085106383,0.6453900709219859,0.014184397163120567,0.0070921985815602835,0.20567375886524822,0.031914893617021274
3abec066-e1bf-48c4-8bf2-02d697544c97,0.16725978647686832,0.4199288256227758,0.0071174377224199285,0.021352313167259787,0.28825622775800713,0.09608540925266904
3af76e4b-2bb1-4110-93f7-f359c03d8213,0.08275862068965517,0.5724137931034483,0.006896551724137931,0.03103448275862069,0.2482758620689655,0.05862068965517241
3b1699d3-8194-4317-850c-a470b4037da4,0.05985915492957746,0.5880281690140845,0.017605633802816902,0.007042253521126761,0.25704225352112675,0.07042253521126761
3b271269-1b01-4be4-abdb-542684983a7d,0.13620071684587814,0.4874551971326165,0.053763440860215055,0.0,0.2616487455197133,0.06093189964157706
3b3d0f33-86e7-4ead-9295-229ef0de00f5,0.15217391304347827,0.3442028985507246,0.014492753623188406,0.07971014492753623,0.322463768115942,0.08695652173913043
3b95face-fd40-4e8b-be26-1428591e4d87,0.33579335793357934,0.1918819188191882,0.04059040590405904,0.014760147601476014,0.2177121771217712,0.1992619926199262
3b9a4b29-46c3-48d6-aa78-e6d35e9f1fdd,0.07903780068728522,0.6804123711340206,0.006872852233676976,0.006872852233676976,0.1958762886597938,0.030927835051546393
3c59a3a5-f51d-498f-9d63-3eaf899e934d,0.006872852233676976,0.8075601374570447,0.0,0.013745704467353952,0.15120274914089346,0.020618556701030927
3ca21d9c-b99a-4ec4-9ca2-c49d11bda16b,0.10294117647058823,0.5441176470588235,0.003676470588235294,0.01838235294117647,0.2647058823529412,0.0661764705882353
3cf44ebb-0939-401a-bc52-47d737f72fac,0.3017543859649123,0.2982456140350877,0.02456140350877193,0.028070175438596492,0.2631578947368421,0.08421052631578947
3e0f7953-6550-4880-8984-1e4e9f7ed5cb,0.4962121212121212,0.2159090909090909,0.026515151515151516,0.030303030303030304,0.1590909090909091,0.07196969696969698
3f21ec51-2a6f-4c35-ad11-e35ea6f61b16,0.010101010101010102,0.7946127946127947,0.003367003367003367,0.003367003367003367,0.16161616161616163,0.026936026936026935
3f373b4c-efd5-443f-b646-26ad9c1cd0b5,0.01718213058419244,0.7250859106529209,0.013745704467353952,0.006872852233676976,0.20618556701030927,0.030927835051546393
40cb9a8f-86da-4afe-bc36-7b5d7ffa64de,0.02456140350877193,0.743859649122807,0.0035087719298245615,0.014035087719298246,0.17192982456140352,0.042105263157894736
4113db8f-4cd7-48df-ba91-d6d7b4048d53,0.26181818181818184,0.34545454545454546,0.025454545454545455,0.014545454545454545,0.2727272727272727,0.08
417cecfa-e3af-421f-85c1-fa96a2ce8c7a,0.23297491039426524,0.25806451612903225,0.021505376344086023,0.043010752688172046,0.2939068100358423,0.15053763440860216
41e292f9-755e-4d23-b784-981100dfc6dc,0.0034602076124567475,0.7197231833910035,0.0,0.04844290657439446,0.21107266435986158,0.01730103806228374
422f71f5-ad64-4ec6-9f74-4cbd93692048,0.2198581560283688,0.3617021276595745,0.03546099290780142,0.03900709219858156,0.2695035460992908,0.07446808510638298
42cae69e-b09a-460a-8646-ec9b8249dbaf,0.0,0.759581881533101,0.0,0.013937282229965157,0.18466898954703834,0.041811846689895474
439ba05e-b16f-46c9-8368-04c4f0f53033,0.01060070671378092,0.7455830388692579,0.014134275618374558,0.053003533568904596,0.15901060070671377,0.0176678445229682
43b01254-574a-48c1-b1bd-9fb2194f33b6,0.08896797153024912,0.49110320284697506,0.010676156583629894,0.03914590747330961,0.3096085409252669,0.060498220640569395
440bd17d-3ebc-4636-92af-954ef72f6d13,0.37362637362637363,0.25274725274725274,0.040293040293040296,0.01098901098901099,0.23443223443223443,0.08791208791208792
44b20f70-d6ee-4ffa-9b69-40b27a86753f,0.04912280701754386,0.631578947368421,0.0,0.028070175438596492,0.23157894736842105,0.05964912280701754
45645093-9288-4f6d-a720-c7060d04783a,0.13043478260869565,0.35507246376811596,0.010869565217391304,0.11231884057971014,0.31521739130434784,0.07608695652173914
456bb2c9-3cbe-44e3-bcbc-a2fca76da034,0.3,0.3296296296296296,0.018518518518518517,0.007407407407407408,0.28888888888888886,0.05555555555555555
45e799a2-664e-4889-8b1f-9c5862239929,0.006756756756756757,0.8040540540540541,0.0,0.0,0.14864864864864866,0.04054054054054054
45fd8b19-0eba-4d45-9b5c-fd5ccaf782af,0.02413793103448276,0.7793103448275862,0.0,0.0034482758620689655,0.1793103448275862,0.013793103448275862
46aa5dff-71af-4dfe-bcb0-d770c6ba59d0,0.013986013986013986,0.6363636363636364,0.0034965034965034965,0.12937062937062938,0.2097902097902098,0.006993006993006993
484f7761-ea90-4e2f-88e3-c5bd75eeeeea,0.03125,0.5520833333333334,0.0,0.10069444444444445,0.2847222222222222,0.03125
486a5814-5407-4ff8-85a8-e0951c8ed115,0.04081632653061224,0.7040816326530612,0.017006802721088437,0.02040816326530612,0.17346938775510204,0.04421768707482993
487d7a6e-4b63-4912-81f9-0e463c30586d,0.043010752688172046,0.5591397849462365,0.010752688172043012,0.025089605734767026,0.2724014336917563,0.08960573476702509
48832bd0-7001-4cd0-92c4-92dbaff7d532,0.08664259927797834,0.592057761732852,0.0036101083032490976,0.007220216606498195,0.2527075812274368,0.05776173285198556
488ebc18-8e2d-48d9-b2ab-67ec1e0309ed,0.010067114093959731,0.7953020134228188,0.0,0.006711409395973154,0.1644295302013423,0.02348993288590604
49069a62-a24d-417d-b69e-d27c2c19aa8d,0.056140350877192984,0.6350877192982456,0.031578947368421054,0.007017543859649123,0.24210526315789474,0.028070175438596492
49802e28-77c6-4dfe-9a12-80730d5b55a5,0.0,0.6541095890410958,0.003424657534246575,0.11986301369863013,0.2191780821917808,0.003424657534246575
4a689a21-44a8-47da-a202-4aac99f0e695,0.0599250936329588,0.5955056179775281,0.10112359550561797,0.0,0.21722846441947566,0.026217228464419477
4a9cb4cd-94c7-438f-8294-8ae1409b668b,0.11510791366906475,0.579136690647482,0.014388489208633094,0.007194244604316547,0.22661870503597123,0.05755395683453238
4abf3bba-724f-4612-a24d-1cc2e647b1d6,0.07773851590106007,0.6501766784452296,0.007067137809187279,0.0,0.22614840989399293,0.038869257950530034
4bcfec2b-3e35-4d14-aad5-0c621978ce6b,0.1865671641791045,0.22388059701492538,0.026119402985074626,0.10074626865671642,0.29850746268656714,0.16417910447761194
4cd21a40-2433-4c7d-84a9-e5e8aebd6955,0.21223021582733814,0.4352517985611511,0.06115107913669065,0.01079136690647482,0.21223021582733814,0.0683453237410072
4d17b93e-9ab8-4ddd-ae32-1f9dfad421cd,0.37681159420289856,0.20652173913043478,0.03260869565217391,0.03985507246376811,0.2318840579710145,0.11231884057971014
4d5ec402-9ba4-435a-bb55-ead996d17711,0.49640287769784175,0.2589928057553957,0.04316546762589928,0.02158273381294964,0.12589928057553956,0.0539568345323741
4da61ed5-42ba-4329-88a4-8b8109ac60af,0.03125,0.6631944444444444,0.0,0.04861111111111111,0.22916666666666666,0.027777777777777776
4e0833cb-88e4-4c96-aecc-b057a18aca1e,0.0,0.7466216216216216,0.0,0.02027027027027027,0.21621621621621623,0.016891891891891893
4e1066c3-3b4d-480f-bb07-4cbafeee1073,0.010344827586206896,0.7379310344827587,0.013793103448275862,0.0,0.2,0.03793103448275862
4ff89819-c049-4450-9271-49b0478a8597,0.006825938566552901,0.6825938566552902,0.0,0.06484641638225255,0.22525597269624573,0.020477815699658702
5007c856-04e6-4d70-9ad6-83285f2d0d2a,0.5950704225352113,0.13028169014084506,0.06338028169014084,0.02112676056338028,0.12323943661971831,0.06690140845070422
503c2977-8964-4d33-be86-6cf45a5787a8,0.34519572953736655,0.30604982206405695,0.06405693950177936,0.0035587188612099642,0.20284697508896798,0.07829181494661921
511f4d02-6ad5-46a2-a051-1784286556eb,0.22535211267605634,0.2676056338028169,0.028169014084507043,0.04929577464788732,0.24295774647887325,0.18661971830985916
51d5ef31-d869-4976-a98d-716931cc24f2,0.010526315789473684,0.743859649122807,0.010526315789473684,0.042105263157894736,0.18947368421052632,0.0035087719298245615
51dec43f-5f8d-40b7-a328-b2156218f6d9,0.013888888888888888,0.7118055555555556,0.0,0.04513888888888889,0.21180555555555555,0.017361111111111112
520518fc-9419-4750-884e-0b873e26e575,0.13978494623655913,0.4551971326164875,0.0035842293906810036,0.02867383512544803,0.3046594982078853,0.06810035842293907
52e7413b-4bc3-41ff-8bfa-0d9942e98708,0.03460207612456748,0.8027681660899654,0.02768166089965398,0.0034602076124567475,0.1245674740484429,0.006920415224913495
534c668e-e6ba-4307-84f3-5452a735a2fe,0.0034129692832764505,0.6996587030716723,0.0034129692832764505,0.010238907849829351,0.25597269624573377,0.027303754266211604
53c30d77-4599-4e35-a190-6a646bef9c9b,0.17142857142857143,0.4392857142857143,0.02142857142857143,0.017857142857142856,0.28214285714285714,0.06785714285714285
54689934-366f-425b-aeca-634cf22871dd,0.0,0.6312056737588653,0.0,0.0851063829787234,0.2624113475177305,0.02127659574468085
562fdf77-6aad-42c7-bffa-c58fd33b0895,0.4729241877256318,0.1444043321299639,0.05776173285198556,0.032490974729241874,0.22021660649819494,0.07220216606498195
568da467-978e-414c-8279-5feb7f12eaf8,0.030821917808219176,0.6883561643835616,0.0,0.003424657534246575,0.23972602739726026,0.03767123287671233
56df3095-4aa6-49f0-ad17-eda8dd804f63,0.5,0.14285714285714285,0.05,0.05,0.15,0.10714285714285714
56f1adf7-1283-4e31-a35c-f2bffaba397a,0.1,0.4148148148148148,0.06296296296296296,0.04814814814814815,0.2074074074074074,0.16666666666666666
5796ced4-22f7-49b2-a767-9aa95f2f12e9,0.25448028673835127,0.3942652329749104,0.02867383512544803,0.014336917562724014,0.24731182795698925,0.06093189964157706
581d5126-bafa-4459-a7e9-9692c9a4df93,0.26865671641791045,0.40671641791044777,0.10074626865671642,0.0,0.17164179104477612,0.05223880597014925
58218834-2b9e-4dcc-8d42-47c2e54cfa19,0.4109090909090909,0.22545454545454546,0.07636363636363637,0.025454545454545455,0.1890909090909091,0.07272727272727272
587e27ae-d224-42b4-98c3-babc91d6b504,0.0456140350877193,0.6210526315789474,0.0035087719298245615,0.010526315789473684,0.24210526315789474,0.07719298245614035
58e3324b-f2cb-4368-8c18-95cb6c59c07b,0.013793103448275862,0.6172413793103448,0.010344827586206896,0.0896551724137931,0.21724137931034482,0.05172413793103448
59969361-dcc1-4647-a4d5-69561b325fd1,0.10320284697508897,0.5800711743772242,0.0035587188612099642,0.017793594306049824,0.24555160142348753,0.0498220640569395
59b70a72-5c4c-4b47-99e7-8ee5c3523201,0.0547945205479452,0.4657534246575342,0.010273972602739725,0.13013698630136986,0.2602739726027397,0.07876712328767123
5aa12b7d-a25d-4062-a39d-fb7f85b53d41,0.48398576512455516,0.1708185053380783,0.060498220640569395,0.028469750889679714,0.19217081850533807,0.06405693950177936
5c505f9b-8eb5-42ca-ba5a-4b9033502678,0.010067114093959731,0.889261744966443,0.0,0.0,0.09395973154362416,0.006711409395973154
5c8f7b93-f055-4693-86e1-ddd575cbaed7,0.05734767025089606,0.4157706093189964,0.010752688172043012,0.15770609318996415,0.2903225806451613,0.06810035842293907
5db5c3c7-ee47-4caf-a9a7-b7a151bb858d,0.017482517482517484,0.6538461538461539,0.0,0.04895104895104895,0.24825174825174826,0.03146853146853147
5dced413-610b-4154-a019-cf2a97e85040,0.12455516014234876,0.5409252669039146,0.03558718861209965,0.014234875444839857,0.23843416370106763,0.046263345195729534
5e02eaa6-c46c-4dd8-a562-151ea5837c25,0.25806451612903225,0.35842293906810035,0.025089605734767026,0.021505376344086023,0.26523297491039427,0.07168458781362007
5e034e13-98cb-4a16-b1f5-3207af8749da,0.5035971223021583,0.19424460431654678,0.046762589928057555,0.01079136690647482,0.18345323741007194,0.06115107913669065
